t,o,h,l,c,v,s
1736300580,200.67,200.67,200.42,200.56,757,SOL_USDT
1736300580,3384.55,3385.1,3382,3383.25,30102,ETH_USDT
1736300580,0.34869,0.34873,0.3484,0.3484,25439,DOGE_USDT
1736300580,96780.9,96805.2,96752.1,96787.1,57348,BTC_USDT
1736300640,3383.55,3387.15,3383.55,3387,13143,ETH_USDT
1736300640,0.34841,0.34857,0.34823,0.34845,34188,DOGE_USDT
1736300640,96781.4,96824.8,96779.3,96824.8,15532,BTC_USDT
1736300640,200.55,200.75,200.44,200.75,276,SOL_USDT
1736300640,2.306,2.3084,2.306,2.3082,6507,XRP_USDT
1736300700,0.3485,0.34858,0.34802,0.34802,29236,DOGE_USDT
1736300700,3386.95,3386.95,3382.45,3382.45,14071,ETH_USDT
1736300700,96824.9,96824.9,96758.3,96771.3,13862,BTC_USDT
1736300700,200.74,200.74,200.42,200.43,164,SOL_USDT
1736300700,2.3078,2.3078,2.3037,2.3037,1240,XRP_USDT
1736300760,0.34802,0.34826,0.34742,0.34826,330200,DOGE_USDT
1736300760,96769.7,96769.7,96705,96731.5,51871,BTC_USDT
1736300760,200.44,200.52,200.37,200.51,386,SOL_USDT
1736300760,2.3037,2.3061,2.3022,2.306,364,XRP_USDT
1736300760,3382.45,3383.55,3380.85,3383.55,77306,ETH_USDT
1736300820,2.3065,2.3067,2.2992,2.3017,2097,XRP_USDT
1736300820,3383.7,3383.7,3378.55,3379.6,34064,ETH_USDT
1736300820,0.34827,0.34845,0.34739,0.34758,25729,DOGE_USDT
1736300820,200.57,200.57,200.31,200.4,664,SOL_USDT
1736300820,96731.6,96740.5,96633.6,96662.7,79034,BTC_USDT
1736300880,3379.8,3380.7,3377.5,3379.1,33866,ETH_USDT
1736300880,200.41,200.43,200,200.1,4055,SOL_USDT
1736300880,2.3026,2.3032,2.3001,2.3031,5655,XRP_USDT
1736300880,0.34777,0.34789,0.34758,0.34775,20870,DOGE_USDT
1736300880,96664.6,96684.1,96630.4,96684,111929,BTC_USDT
1736300940,2.3026,2.3058,2.3018,2.3043,1412,XRP_USDT
1736300940,200.14,200.29,200.06,200.12,360,SOL_USDT
1736300940,3379.05,3382.7,3378.55,3380.8,28115,ETH_USDT
1736300940,0.3477,0.34797,0.34756,0.34774,35844,DOGE_USDT
1736300940,96684.1,96736.5,96684.1,96703.6,47146,BTC_USDT
1736301000,200.13,200.15,199.56,199.75,4260,SOL_USDT
1736301000,3381.1,3381.55,3378.05,3378.45,16309,ETH_USDT
1736301000,96703.6,96739.9,96667.5,96667.6,48346,BTC_USDT
1736301000,2.3041,2.3051,2.2984,2.2994,1094,XRP_USDT
1736301000,0.34783,0.34783,0.34622,0.34649,110451,DOGE_USDT
1736301060,96667.6,96673.1,96625,96643,56456,BTC_USDT
1736301060,3378.4,3378.45,3376.1,3376.6,19284,ETH_USDT
1736301060,2.2989,2.2997,2.2974,2.298,256,XRP_USDT
1736301060,199.75,199.89,199.64,199.79,1516,SOL_USDT
1736301060,0.3467,0.34688,0.3457,0.34617,88858,DOGE_USDT
1736301120,199.72,199.9,199.56,199.9,959,SOL_USDT
1736301120,2.2977,2.3027,2.2965,2.3027,528,XRP_USDT
1736301120,3376.25,3379.1,3373.9,3379.1,44018,ETH_USDT
1736301120,96638,96649,96597.6,96645.4,107925,BTC_USDT
1736301120,0.34613,0.34672,0.34577,0.34672,41887,DOGE_USDT
1736301180,96647.9,96675.2,96625.9,96645.3,42069,BTC_USDT
1736301180,0.34672,0.34733,0.34648,0.34665,78555,DOGE_USDT
1736301180,3379.2,3382,3378.4,3378.8,18343,ETH_USDT
1736301180,199.9,200.23,199.9,200.2,775,SOL_USDT
1736301180,2.3031,2.3059,2.3028,2.3054,441,XRP_USDT
1736301240,0.34668,0.34768,0.34668,0.3475,76115,DOGE_USDT
1736301240,3378.75,3385.2,3378.75,3384.6,40147,ETH_USDT
1736301240,200.2,200.67,200.2,200.67,324,SOL_USDT
1736301240,2.3056,2.3161,2.3056,2.3145,5117,XRP_USDT
1736301240,96645.1,96747.8,96645.1,96711.7,69600,BTC_USDT
1736301300,3384.6,3386.95,3383.25,3386.1,18216,ETH_USDT
1736301300,0.34757,0.34847,0.34757,0.3483,91631,DOGE_USDT
1736301300,2.3158,2.3195,2.3149,2.3191,703,XRP_USDT
1736301300,200.68,200.75,200.59,200.69,216,SOL_USDT
1736301300,96715.2,96762.8,96660.8,96762.8,71525,BTC_USDT
1736301360,200.7,200.79,200.66,200.72,282,SOL_USDT
1736301360,2.3196,2.3241,2.3193,2.323,771,XRP_USDT
1736301360,96759.2,96807.8,96759.1,96770.9,50625,BTC_USDT
1736301360,3386.25,3387.5,3385.05,3385.35,18744,ETH_USDT
1736301360,0.34831,0.34861,0.34801,0.3481,45690,DOGE_USDT
1736301420,200.77,200.88,200.77,200.88,100,SOL_USDT
1736301420,96770.8,96882.1,96770.8,96882.1,19154,BTC_USDT
1736301420,2.3235,2.3313,2.3226,2.3313,2885,XRP_USDT
1736301420,3385.05,3388.8,3385.05,3387.85,9096,ETH_USDT
1736301420,0.34801,0.3489,0.34801,0.3489,31362,DOGE_USDT
1736301480,96883.4,96887.9,96861.7,96887.9,7241,BTC_USDT
1736301480,2.3314,2.3404,2.3304,2.3385,8267,XRP_USDT
1736301480,200.9,201.12,200.9,201.04,3841,SOL_USDT
1736301480,3387.85,3388.6,3387.65,3388.4,8274,ETH_USDT
1736301480,0.34887,0.34945,0.34887,0.34945,35365,DOGE_USDT
1736301540,3388.15,3391.1,3387.8,3390.5,21008,ETH_USDT
1736301540,0.34942,0.34989,0.34936,0.34974,31450,DOGE_USDT
1736301540,201.02,201.23,201.01,201.2,219,SOL_USDT
1736301540,96887.9,96907.3,96870.6,96889.4,15906,BTC_USDT
1736301540,2.3389,2.3464,2.3372,2.3456,18021,XRP_USDT
1736301600,3390.45,3390.5,3387.85,3388,12358,ETH_USDT
1736301600,201.2,201.2,200.86,200.93,420,SOL_USDT
1736301600,96889.4,96897.4,96829.9,96836.4,31427,BTC_USDT
1736301600,2.3451,2.3461,2.3319,2.3338,17972,XRP_USDT
1736301600,0.3498,0.34984,0.34852,0.34884,193872,DOGE_USDT
1736301660,200.97,201,200.91,200.96,91,SOL_USDT
1736301660,2.3341,2.3374,2.3302,2.3302,9249,XRP_USDT
1736301660,3387.95,3390.2,3387.4,3388.15,35777,ETH_USDT
1736301660,96836.4,96862.9,96806.9,96826.4,43422,BTC_USDT
1736301660,0.34886,0.34931,0.34886,0.34903,31957,DOGE_USDT
1736301720,200.94,200.95,200.74,200.93,241,SOL_USDT
1736301720,3388.1,3388.1,3384.3,3384.75,10264,ETH_USDT
1736301720,96826.3,96826.3,96769.1,96800.7,42600,BTC_USDT
1736301720,2.3302,2.3318,2.3275,2.3287,2703,XRP_USDT
1736301720,0.349,0.34933,0.34874,0.34902,16484,DOGE_USDT
1736301780,3384.85,3385.75,3382,3382.45,10606,ETH_USDT
1736301780,96800,96813.9,96763.9,96777.2,11149,BTC_USDT
1736301780,2.3287,2.3295,2.3242,2.3244,1620,XRP_USDT
1736301780,0.3489,0.3492,0.34868,0.34868,10329,DOGE_USDT
1736301780,200.89,200.89,200.66,200.68,306,SOL_USDT
1736301840,96775.4,96816.1,96762.5,96816.1,34867,BTC_USDT
1736301840,0.34866,0.34956,0.34834,0.34956,57302,DOGE_USDT
1736301840,3382.3,3386.05,3381.7,3386.05,10202,ETH_USDT
1736301840,2.3242,2.3326,2.3238,2.3326,897,XRP_USDT
1736301840,200.65,200.87,200.65,200.87,100,SOL_USDT
1736301900,96821.9,96867.1,96821.9,96849.1,46504,BTC_USDT
1736301900,2.333,2.3364,2.3285,2.3288,1631,XRP_USDT
1736301900,3386.1,3388.85,3386.1,3388.1,9367,ETH_USDT
1736301900,0.34957,0.35011,0.34957,0.34975,38235,DOGE_USDT
1736301900,200.96,201.14,200.76,200.85,1436,SOL_USDT
1736301960,96849.8,96911.3,96849.8,96911.3,7578,BTC_USDT
1736301960,3388.15,3390.3,3388.15,3390.25,12174,ETH_USDT
1736301960,0.34975,0.35042,0.34974,0.35036,27291,DOGE_USDT
1736301960,2.3291,2.3323,2.3282,2.3314,461,XRP_USDT
1736301960,200.86,200.94,200.86,200.94,73,SOL_USDT
1736302020,2.3312,2.3355,2.3309,2.3336,1941,XRP_USDT
1736302020,96911.3,96979.2,96911.3,96971.5,94542,BTC_USDT
1736302020,0.35037,0.35097,0.35037,0.35094,30449,DOGE_USDT
1736302020,200.97,201.27,200.97,201.09,1209,SOL_USDT
1736302020,3390.4,3393.55,3390.4,3393.25,19375,ETH_USDT
1736302080,0.35089,0.35147,0.35089,0.35142,28036,DOGE_USDT
1736302080,2.3355,2.3395,2.3355,2.3386,1280,XRP_USDT
1736302080,201.12,201.35,201.11,201.35,662,SOL_USDT
1736302080,96970.7,97023.9,96970.7,97021.8,107486,BTC_USDT
1736302080,3393.25,3395.7,3393.25,3395.5,25651,ETH_USDT
1736302140,3395.5,3396.95,3395.1,3396.9,21236,ETH_USDT
1736302140,0.35137,0.35151,0.35101,0.35151,55718,DOGE_USDT
1736302140,2.3388,2.3392,2.3345,2.3365,1009,XRP_USDT
1736302140,97021.9,97047.2,96997.1,97032.9,111274,BTC_USDT
1736302140,201.41,201.49,201.21,201.38,890,SOL_USDT
1736302200,3396.9,3402.55,3396.9,3402.55,35023,ETH_USDT
1736302200,2.3368,2.3439,2.3366,2.3433,10494,XRP_USDT
1736302200,0.3515,0.35257,0.3515,0.35236,123064,DOGE_USDT
1736302200,97032.9,97075.4,97026.1,97075.4,27997,BTC_USDT
1736302200,201.39,201.62,201.35,201.58,515,SOL_USDT
1736302260,97075.4,97075.6,97019,97022,39690,BTC_USDT
1736302260,0.35235,0.3524,0.35171,0.35185,153717,DOGE_USDT
1736302260,2.343,2.3467,2.3411,2.3411,1086,XRP_USDT
1736302260,201.55,201.59,201.25,201.25,522,SOL_USDT
1736302260,3402.55,3403.7,3399,3399.2,17459,ETH_USDT
1736302320,97021.1,97065,97021.1,97029.8,47592,BTC_USDT
1736302320,0.35185,0.35235,0.35177,0.35193,80067,DOGE_USDT
1736302320,2.3409,2.3409,2.3373,2.3384,3991,XRP_USDT
1736302320,201.27,201.5,201.03,201.05,331,SOL_USDT
1736302320,3399.3,3403.45,3399.3,3399.75,14764,ETH_USDT
1736302380,97029.9,97054.5,96979.2,96979.2,54642,BTC_USDT
1736302380,0.35188,0.352,0.35139,0.35139,27442,DOGE_USDT
1736302380,3399.65,3401,3397.45,3397.45,31606,ETH_USDT
1736302380,201.04,201.14,200.9,200.94,673,SOL_USDT
1736302380,2.3386,2.3405,2.3357,2.3359,5049,XRP_USDT
1736302440,3397.4,3397.8,3393.25,3394.05,43544,ETH_USDT
1736302440,2.3358,2.3395,2.3345,2.337,994,XRP_USDT
1736302440,200.86,201.37,200.86,201.01,968,SOL_USDT
1736302440,96977.9,97016.5,96960.1,96965.9,256150,BTC_USDT
1736302440,0.35139,0.3518,0.35126,0.35129,32689,DOGE_USDT
1736302500,0.35128,0.35144,0.35087,0.35092,23396,DOGE_USDT
1736302500,96966,96990.8,96931.1,96953.9,44557,BTC_USDT
1736302500,200.99,201.04,200.7,200.91,369,SOL_USDT
1736302500,2.3369,2.338,2.3353,2.3355,981,XRP_USDT
1736302500,3393.95,3395.9,3391.9,3394.6,121327,ETH_USDT
1736302560,96948.4,97049.5,96948.3,97040,12290,BTC_USDT
1736302560,200.91,200.95,200.72,200.95,252,SOL_USDT
1736302560,2.3364,2.3432,2.3346,2.3432,1726,XRP_USDT
1736302560,0.3509,0.35185,0.35085,0.35175,20120,DOGE_USDT
1736302560,3394.65,3399.95,3394.3,3399.9,23224,ETH_USDT
1736302620,201.01,201.05,200.89,201,128,SOL_USDT
1736302620,2.3419,2.342,2.3369,2.3388,925,XRP_USDT
1736302620,0.35173,0.35175,0.3514,0.35155,11270,DOGE_USDT
1736302620,3399.05,3399.1,3396.35,3397.2,16948,ETH_USDT
1736302620,97039.9,97039.9,96996.6,97004.9,15371,BTC_USDT
1736302680,3397.2,3397.95,3395.55,3395.9,5115,ETH_USDT
1736302680,97005,97029.6,97005,97009.6,5203,BTC_USDT
1736302680,2.3382,2.3382,2.336,2.3362,589,XRP_USDT
1736302680,0.3515,0.35177,0.35123,0.35137,5604,DOGE_USDT
1736302680,201.03,201.03,200.79,200.86,85,SOL_USDT
1736302740,200.91,200.95,200.71,200.84,138,SOL_USDT
1736302740,97009.6,97023.2,96993,97014,13271,BTC_USDT
1736302740,0.35136,0.35146,0.35113,0.35139,12119,DOGE_USDT
1736302740,2.3361,2.3372,2.3323,2.3337,2324,XRP_USDT
1736302740,3396.15,3397.3,3394.65,3394.9,11709,ETH_USDT
1736302800,0.35136,0.35165,0.35119,0.35131,14674,DOGE_USDT
1736302800,3394.9,3395.45,3392.25,3393,7274,ETH_USDT
1736302800,200.87,200.95,200.74,200.74,370,SOL_USDT
1736302800,97014.1,97026.2,96995.3,96998.6,14971,BTC_USDT
1736302800,2.3338,2.3384,2.3338,2.3361,6367,XRP_USDT
1736302860,3392.65,3398.5,3392.35,3398.15,104357,ETH_USDT
1736302860,97001.2,97111.2,97001.1,97094.4,290908,BTC_USDT
1736302860,200.86,201.14,200.69,200.97,5743,SOL_USDT
1736302860,2.3372,2.3443,2.3372,2.3427,25790,XRP_USDT
1736302860,0.35137,0.35222,0.35133,0.35188,329254,DOGE_USDT
1736302920,0.35186,0.35233,0.35186,0.35228,72745,DOGE_USDT
1736302920,97094.3,97129.3,97064.7,97129.2,190528,BTC_USDT
1736302920,2.3434,2.3468,2.3423,2.3465,3468,XRP_USDT
1736302920,201.01,201.05,200.8,200.96,1040,SOL_USDT
1736302920,3397.95,3399.05,3397.1,3398.1,26960,ETH_USDT
1736302980,0.35231,0.35233,0.35189,0.35193,30711,DOGE_USDT
1736302980,97129.3,97129.3,97086.6,97089,67508,BTC_USDT
1736302980,2.347,2.352,2.3455,2.35,9373,XRP_USDT
1736302980,3398.5,3398.65,3397.3,3398.45,16181,ETH_USDT
1736302980,201.02,201.02,200.9,200.94,120,SOL_USDT
1736303040,97089,97114.1,97059.5,97085.9,93461,BTC_USDT
1736303040,0.3519,0.35208,0.3516,0.35175,15967,DOGE_USDT
1736303040,2.3504,2.3509,2.3487,2.3495,4482,XRP_USDT
1736303040,3398.45,3399.25,3396.55,3397.5,6894,ETH_USDT
1736303040,201.02,201.02,200.77,200.81,312,SOL_USDT
1736303100,200.91,201.12,200.91,201.12,234,SOL_USDT
1736303100,0.35175,0.35253,0.35175,0.3525,42685,DOGE_USDT
1736303100,3398.1,3401.6,3398.1,3401.6,29110,ETH_USDT
1736303100,2.3498,2.3641,2.3498,2.3621,20366,XRP_USDT
1736303100,97084.6,97147,97084.6,97146.8,61378,BTC_USDT
1736303160,3401.55,3401.85,3398.7,3399.9,13086,ETH_USDT
1736303160,97146.9,97150.4,97083.3,97093.3,127935,BTC_USDT
1736303160,2.3623,2.3637,2.3573,2.3604,3409,XRP_USDT
1736303160,0.35251,0.3527,0.35209,0.35217,18788,DOGE_USDT
1736303160,201.24,201.29,200.94,201.02,491,SOL_USDT
1736303220,97091.9,97114.9,97044.5,97044.5,82278,BTC_USDT
1736303220,2.3603,2.3665,2.3603,2.3627,2983,XRP_USDT
1736303220,3399.75,3401.75,3398.8,3399.45,19352,ETH_USDT
1736303220,200.95,201.04,200.89,201.04,380,SOL_USDT
1736303220,0.35216,0.35265,0.35205,0.3524,13683,DOGE_USDT
1736303280,2.3626,2.364,2.3534,2.3556,48914,XRP_USDT
1736303280,3399.5,3399.75,3393.7,3393.95,110564,ETH_USDT
1736303280,200.9,200.9,200.4,200.5,6027,SOL_USDT
1736303280,0.35234,0.35239,0.35131,0.35172,352341,DOGE_USDT
1736303280,97044.6,97053.3,96926.5,96951.7,435774,BTC_USDT
1736303340,3393.75,3394.45,3392.05,3394.45,34337,ETH_USDT
1736303340,200.51,200.68,200.47,200.68,589,SOL_USDT
1736303340,2.3546,2.3558,2.3537,2.3543,2404,XRP_USDT
1736303340,0.35171,0.35182,0.35157,0.35181,13473,DOGE_USDT
1736303340,96951.8,96966.1,96942.5,96966.1,21102,BTC_USDT
1736303400,200.64,200.94,200.63,200.9,644,SOL_USDT
1736303400,3394.55,3397.75,3394.2,3397.75,31146,ETH_USDT
1736303400,96966.1,96994.4,96950.2,96990.7,30410,BTC_USDT
1736303400,0.35174,0.35233,0.35173,0.35233,41153,DOGE_USDT
1736303400,2.354,2.3611,2.3539,2.3611,2079,XRP_USDT
1736303460,0.35234,0.35271,0.35224,0.35261,16905,DOGE_USDT
1736303460,96990.8,97024.5,96990.8,97002.6,27968,BTC_USDT
1736303460,3397.75,3400.35,3397.35,3398.3,37709,ETH_USDT
1736303460,2.361,2.363,2.3596,2.3614,2671,XRP_USDT
1736303460,200.9,201.09,200.84,201,1418,SOL_USDT
1736303520,97002.6,97002.6,96957.9,96957.9,17196,BTC_USDT
1736303520,2.3607,2.3607,2.3549,2.3587,2403,XRP_USDT
1736303520,200.94,201.07,200.94,200.98,129,SOL_USDT
1736303520,0.35241,0.35247,0.35213,0.35225,34915,DOGE_USDT
1736303520,3398.45,3399,3395.6,3395.6,18490,ETH_USDT
1736303580,3395.5,3396.2,3393.05,3395.2,17776,ETH_USDT
1736303580,0.35248,0.35251,0.3521,0.35218,6525,DOGE_USDT
1736303580,2.3584,2.3584,2.352,2.3527,2664,XRP_USDT
1736303580,96950.3,97016.1,96950.3,97000.6,28845,BTC_USDT
1736303580,201.02,201.13,200.99,201.09,128,SOL_USDT
1736303640,97003.8,97003.8,96962.7,96987,104657,BTC_USDT
1736303640,0.35222,0.35222,0.3518,0.35193,25634,DOGE_USDT
1736303640,201.13,201.16,201.08,201.11,196,SOL_USDT
1736303640,2.3532,2.3544,2.352,2.3541,573,XRP_USDT
1736303640,3395.55,3395.55,3391.5,3393.35,52340,ETH_USDT
1736303700,3393.4,3394.7,3392.5,3393.5,13554,ETH_USDT
1736303700,0.35183,0.35193,0.35124,0.35164,159376,DOGE_USDT
1736303700,96987,97015.1,96966.9,97012.8,17001,BTC_USDT
1736303700,201.12,201.12,201.03,201.03,358,SOL_USDT
1736303700,2.3546,2.3546,2.3482,2.3485,946,XRP_USDT
1736303760,3393.65,3396.35,3392.9,3395.6,29314,ETH_USDT
1736303760,200.99,201.16,200.98,201.11,112,SOL_USDT
1736303760,97008.5,97049.5,97008.4,97041.5,47595,BTC_USDT
1736303760,2.3485,2.3515,2.3484,2.3499,1347,XRP_USDT
1736303760,0.35163,0.35205,0.35156,0.35156,28646,DOGE_USDT
1736303820,2.3494,2.3494,2.347,2.3478,1605,XRP_USDT
1736303820,97041.4,97041.4,97012.3,97021.1,10755,BTC_USDT
1736303820,3395.65,3395.65,3393.35,3394.05,9924,ETH_USDT
1736303820,201.09,201.09,201.04,201.09,156,SOL_USDT
1736303820,0.3515,0.3515,0.3513,0.35148,13107,DOGE_USDT
1736303880,97021.1,97045.2,97014.2,97045.2,19675,BTC_USDT
1736303880,2.3478,2.3521,2.3475,2.3521,1630,XRP_USDT
1736303880,0.35148,0.35165,0.35148,0.3516,5659,DOGE_USDT
1736303880,201.16,201.26,201.12,201.26,105,SOL_USDT
1736303880,3394.1,3395,3393.2,3395,7761,ETH_USDT
1736303940,3395.65,3396.5,3393.25,3393.25,40920,ETH_USDT
1736303940,0.35166,0.35195,0.35151,0.35151,16376,DOGE_USDT
1736303940,2.3522,2.3535,2.3497,2.351,1103,XRP_USDT
1736303940,97046.4,97075.6,97013.3,97029.9,65894,BTC_USDT
1736303940,201.25,201.44,200.93,200.97,724,SOL_USDT
1736304000,0.35148,0.35224,0.35144,0.35213,55125,DOGE_USDT
1736304000,97029.9,97145,97029.9,97118,208513,BTC_USDT
1736304000,200.98,201.44,200.98,201.31,1283,SOL_USDT
1736304000,2.3507,2.3549,2.3497,2.3537,4314,XRP_USDT
1736304000,3393.2,3399.6,3393.05,3398.5,78684,ETH_USDT
1736304060,0.3521,0.3521,0.35144,0.35144,4489,DOGE_USDT
1736304060,201.25,201.25,201.1,201.1,193,SOL_USDT
1736304060,97115.4,97115.4,97063.5,97063.5,48364,BTC_USDT
1736304060,2.3537,2.3538,2.3443,2.3443,4340,XRP_USDT
1736304060,3398.3,3398.3,3395.8,3395.8,25859,ETH_USDT
1736304120,201.06,201.06,200.74,200.76,556,SOL_USDT
1736304120,2.3454,2.3458,2.3423,2.3452,3815,XRP_USDT
1736304120,97060.8,97060.8,96966.8,96981.1,134413,BTC_USDT
1736304120,0.3514,0.3514,0.35081,0.35087,72645,DOGE_USDT
1736304120,3395.6,3395.6,3390.7,3391.25,56372,ETH_USDT
1736304180,200.71,201.16,200.71,201.11,634,SOL_USDT
1736304180,96981.6,97052.3,96981.6,97028.2,47691,BTC_USDT
1736304180,0.35087,0.35127,0.35087,0.35124,40741,DOGE_USDT
1736304180,3391.25,3393.35,3391.25,3392.85,9838,ETH_USDT
1736304180,2.3453,2.349,2.3453,2.3453,697,XRP_USDT
1736304240,2.346,2.346,2.3437,2.3452,266,XRP_USDT
1736304240,3392.85,3393.05,3391.4,3392.55,3134,ETH_USDT
1736304240,201.11,201.12,200.91,200.93,80,SOL_USDT
1736304240,97028.2,97028.2,96993.6,97020.2,24999,BTC_USDT
1736304240,0.35118,0.35118,0.35093,0.35105,689,DOGE_USDT
1736304300,200.92,200.92,200.67,200.68,386,SOL_USDT
1736304300,97011.8,97011.8,96937.6,96937.6,122830,BTC_USDT
1736304300,3392.6,3392.6,3390.15,3390.35,13312,ETH_USDT
1736304300,2.3456,2.3483,2.3446,2.3457,1059,XRP_USDT
1736304300,0.351,0.351,0.35066,0.35075,14519,DOGE_USDT
1736304360,200.81,200.91,200.66,200.68,130,SOL_USDT
1736304360,96937.6,96963.7,96898.6,96905.6,43884,BTC_USDT
1736304360,2.3465,2.3478,2.3418,2.3422,1208,XRP_USDT
1736304360,3390.35,3392.45,3387.15,3387.45,28579,ETH_USDT
1736304360,0.35076,0.3512,0.35052,0.35056,9886,DOGE_USDT
1736304420,0.35053,0.35066,0.35035,0.3504,14836,DOGE_USDT
1736304420,3387.1,3387.95,3385.8,3386.35,12835,ETH_USDT
1736304420,200.67,200.77,200.62,200.66,147,SOL_USDT
1736304420,2.3417,2.3446,2.3406,2.3435,2963,XRP_USDT
1736304420,96903.6,96903.6,96882,96888.1,18788,BTC_USDT
1736304480,96888.1,96920.9,96848,96920.9,56012,BTC_USDT
1736304480,2.3434,2.3477,2.3429,2.3477,2483,XRP_USDT
1736304480,0.35034,0.35062,0.35024,0.3506,18467,DOGE_USDT
1736304480,200.61,200.85,200.61,200.65,594,SOL_USDT
1736304480,3386.35,3388,3385.55,3387.95,6630,ETH_USDT
1736304540,200.65,200.82,200.65,200.77,218,SOL_USDT
1736304540,2.3479,2.3539,2.3477,2.348,1333,XRP_USDT
1736304540,3388.05,3390.4,3387.4,3387.4,8011,ETH_USDT
1736304540,96921.3,96965.5,96921.3,96939.1,22057,BTC_USDT
1736304540,0.35067,0.35108,0.35048,0.35048,33754,DOGE_USDT
1736304600,2.3477,2.3482,2.3445,2.3445,395,XRP_USDT
1736304600,96942.3,96959.5,96912.2,96938.6,25277,BTC_USDT
1736304600,200.65,200.69,200.62,200.66,26,SOL_USDT
1736304600,0.35042,0.35049,0.35018,0.35028,7973,DOGE_USDT
1736304600,3387.3,3388.75,3385.95,3387.15,35084,ETH_USDT
1736304660,0.3502,0.3502,0.34939,0.34966,125571,DOGE_USDT
1736304660,2.3444,2.3444,2.3416,2.3416,226,XRP_USDT
1736304660,200.65,200.65,200.43,200.45,741,SOL_USDT
1736304660,96938.6,96938.6,96882.8,96882.8,23260,BTC_USDT
1736304660,3386.95,3386.95,3383.85,3384.1,40701,ETH_USDT
1736304720,2.3416,2.342,2.3363,2.3417,2033,XRP_USDT
1736304720,200.46,200.84,200.43,200.66,456,SOL_USDT
1736304720,96882.2,96907.2,96870.4,96905.4,39425,BTC_USDT
1736304720,0.3496,0.35002,0.34941,0.34995,7260,DOGE_USDT
1736304720,3384.1,3386.05,3383.5,3385.75,16316,ETH_USDT
1736304780,2.3414,2.3431,2.3407,2.3431,340,XRP_USDT
1736304780,96897.8,96932.8,96897.8,96927.1,13149,BTC_USDT
1736304780,0.3499,0.35006,0.34974,0.34999,7007,DOGE_USDT
1736304780,200.61,200.76,200.58,200.64,169,SOL_USDT
1736304780,3385.6,3387,3385.35,3386.7,5471,ETH_USDT
1736304840,2.3422,2.3422,2.3399,2.3399,4302,XRP_USDT
1736304840,0.34991,0.34991,0.34951,0.34964,9462,DOGE_USDT
1736304840,3386.25,3386.25,3383.65,3384.8,9453,ETH_USDT
1736304840,200.61,200.64,200.46,200.46,134,SOL_USDT
1736304840,96927.1,96927.1,96891.9,96901.4,4002,BTC_USDT
1736304900,3384.8,3386.8,3384.65,3386.6,5836,ETH_USDT
1736304900,200.45,200.69,200.45,200.68,112,SOL_USDT
1736304900,2.3411,2.3423,2.3396,2.3396,220,XRP_USDT
1736304900,0.3497,0.35004,0.3497,0.35002,11394,DOGE_USDT
1736304900,96901.5,96940,96901.4,96934.7,11473,BTC_USDT
1736304960,200.7,200.75,200.54,200.75,255,SOL_USDT
1736304960,0.34998,0.35009,0.34979,0.35009,7378,DOGE_USDT
1736304960,96934.7,96940,96902.8,96939.9,11842,BTC_USDT
1736304960,2.3395,2.3403,2.3374,2.3398,1209,XRP_USDT
1736304960,3386.25,3387.45,3384.3,3387.4,9770,ETH_USDT
1736305020,2.3398,2.3398,2.3364,2.3364,104,XRP_USDT
1736305020,0.34998,0.35,0.3496,0.34965,9913,DOGE_USDT
1736305020,3387.2,3387.2,3385.55,3386,3158,ETH_USDT
1736305020,96940,96940,96910.2,96910.2,43326,BTC_USDT
1736305020,200.66,200.66,200.54,200.56,84,SOL_USDT
1736305080,3386.05,3387,3382.4,3382.95,11371,ETH_USDT
1736305080,200.53,200.53,200.09,200.09,290,SOL_USDT
1736305080,96904.7,96919.6,96858.7,96859.6,52329,BTC_USDT
1736305080,2.3363,2.3376,2.3348,2.3348,1970,XRP_USDT
1736305080,0.34964,0.3498,0.34927,0.34934,8058,DOGE_USDT
1736305140,200.09,200.15,200.04,200.05,263,SOL_USDT
1736305140,96859.5,96859.5,96839.5,96842.2,73031,BTC_USDT
1736305140,0.34929,0.34937,0.349,0.349,35333,DOGE_USDT
1736305140,2.3349,2.3373,2.3341,2.335,2871,XRP_USDT
1736305140,3382.8,3383.5,3381.7,3381.9,11055,ETH_USDT
1736305200,3381.9,3382.7,3375.3,3376.35,85601,ETH_USDT
1736305200,96842.3,96843.4,96711.6,96745.4,155857,BTC_USDT
1736305200,0.34899,0.34899,0.34804,0.34824,30939,DOGE_USDT
1736305200,2.3339,2.3339,2.3273,2.3276,4701,XRP_USDT
1736305200,200.05,200.12,199.53,199.62,1012,SOL_USDT
1736305260,0.34827,0.34848,0.3478,0.3478,61034,DOGE_USDT
1736305260,199.76,199.8,199.54,199.62,496,SOL_USDT
1736305260,96745.4,96761,96716.3,96716.3,173138,BTC_USDT
1736305260,2.3286,2.3309,2.3247,2.3247,3638,XRP_USDT
1736305260,3376.85,3379.05,3376.55,3376.55,17462,ETH_USDT
1736305320,96716.3,96716.3,96590.1,96687.5,253709,BTC_USDT
1736305320,0.34782,0.34782,0.3462,0.34688,272699,DOGE_USDT
1736305320,3376.35,3376.35,3364.45,3371.45,241463,ETH_USDT
1736305320,199.56,199.75,199.04,199.65,2416,SOL_USDT
1736305320,2.3246,2.326,2.3174,2.3255,7573,XRP_USDT
1736305380,199.73,199.73,199.32,199.48,390,SOL_USDT
1736305380,96687.5,96722.5,96626.4,96631.5,148461,BTC_USDT
